CONVEYOR:2	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0124
CONVEYOR:2	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0512
CONVEYOR:2	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0514
CONVEYOR:2	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0128
CONVEYOR:2	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0130
CONVEYOR:2	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0131
CONVEYOR:2	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0132
CONVEYOR:2	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0133
CONVEYOR:2	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0134
CONVEYOR:2	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0010,LENGTH=2
CONVEYOR:2	PALLET_EXIST02	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0012,LENGTH=2
CONVEYOR:2	PALLET_EXIST03	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0014,LENGTH=2
CONVEYOR:2	PALLET_EXIST04	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0016,LENGTH=2
CONVEYOR:2	PALLET_EXIST05	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0018,LENGTH=2
CONVEYOR:2	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0121
CONVEYOR:2	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0123
CONVEYOR:2	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0511
CONVEYOR:2	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0513
CONVEYOR:2	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0515
CONVEYOR:2	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0129
CONVEYOR:2	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0125
CONVEYOR:2	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0126
CONVEYOR:3	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0302,LENGTH=1
CONVEYOR:3	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0147
CONVEYOR:3	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0142
CONVEYOR:3	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0144
CONVEYOR:3	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0522
CONVEYOR:3	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0524
CONVEYOR:3	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0148
CONVEYOR:3	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0150
CONVEYOR:3	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0151
CONVEYOR:3	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0152
CONVEYOR:3	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0153
CONVEYOR:3	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0154
CONVEYOR:3	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0020,LENGTH=2
CONVEYOR:3	PALLET_EXIST02	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0022,LENGTH=2
CONVEYOR:3	PALLET_EXIST03	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0024,LENGTH=2
CONVEYOR:3	PALLET_EXIST04	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0026,LENGTH=2
CONVEYOR:3	PALLET_EXIST05	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0028,LENGTH=2
CONVEYOR:3	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0141
CONVEYOR:3	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0143
CONVEYOR:3	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0521
CONVEYOR:3	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0523
CONVEYOR:3	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0525
CONVEYOR:3	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0149
CONVEYOR:3	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0145
CONVEYOR:3	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0146
CONVEYOR:4	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0303,LENGTH=1
CONVEYOR:4	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0167
CONVEYOR:4	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0162
CONVEYOR:4	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0164
CONVEYOR:4	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0532
CONVEYOR:4	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0534
CONVEYOR:4	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0168
CONVEYOR:4	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0170
CONVEYOR:4	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0171
CONVEYOR:4	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0172
CONVEYOR:4	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0173
CONVEYOR:4	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0174
CONVEYOR:4	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0030,LENGTH=2
